year,round,from_country,to_country,total_points,televoting_points,jury_points
2018,semi-final-1,GB,AL,8,1,7
2018,semi-final-1,GB,LT,12,12,0
2018,semi-final-1,GB,FI,10,7,3
2018,semi-final-1,GB,AZ,0,0,0
2018,semi-final-1,GB,BE,0,0,0
2018,semi-final-1,GB,CH,4,0,4
2018,semi-final-1,GB,GR,3,3,0
2018,semi-final-1,GB,AM,2,0,2
2018,semi-final-1,GB,BY,0,0,0
2018,semi-final-1,GB,HR,5,0,5
2018,semi-final-1,GB,MK,0,0,0
2018,semi-final-1,GB,IS,0,0,0
2018,semi-final-2,AU,NO,14,6,8
2018,semi-final-2,AU,SE,20,8,12
2018,semi-final-2,AU,MD,20,10,10
2018,semi-final-2,AU,DK,18,12,6
2018,semi-final-2,AU,UA,12,5,7
2018,semi-final-2,AU,NL,2,1,1
2018,semi-final-2,AU,SI,6,4,2
2018,semi-final-2,AU,RS,0,0,0
2018,semi-final-2,AU,HU,7,3,4
2018,semi-final-2,AU,RO,0,0,0
2018,semi-final-2,AU,LV,5,0,5
2018,semi-final-2,AU,MT,10,7,3
2018,semi-final-2,AU,PL,0,0,0
2018,semi-final-2,AU,RU,0,0,0
2018,semi-final-2,AU,ME,0,0,0
2018,semi-final-2,AU,SM,2,2,0
2018,semi-final-2,AU,GE,0,0,0
2018,semi-final-2,DK,NO,18,12,6
2018,semi-final-2,DK,SE,20,10,10
2018,semi-final-2,DK,MD,8,6,2
2018,semi-final-2,DK,AU,20,8,12
2018,semi-final-2,DK,UA,8,5,3
2018,semi-final-2,DK,NL,12,7,5
2018,semi-final-2,DK,SI,7,3,4
2018,semi-final-2,DK,RS,1,0,1
2018,semi-final-2,DK,HU,0,0,0
2018,semi-final-2,DK,RO,0,0,0
2018,semi-final-2,DK,LV,9,2,7
2018,semi-final-2,DK,MT,9,1,8
2018,semi-final-2,DK,PL,4,4,0
2018,semi-final-2,DK,RU,0,0,0
2018,semi-final-2,DK,ME,0,0,0
2018,semi-final-2,DK,SM,0,0,0
2018,semi-final-2,DK,GE,0,0,0
2018,semi-final-2,FR,NO,6,4,2
2018,semi-final-2,FR,SE,8,1,7
2018,semi-final-2,FR,MD,12,12,0
2018,semi-final-2,FR,AU,18,6,12
2018,semi-final-2,FR,DK,5,5,0
2018,semi-final-2,FR,UA,3,3,0
2018,semi-final-2,FR,NL,8,0,8
2018,semi-final-2,FR,SI,7,2,5
2018,semi-final-2,FR,RS,10,10,0
2018,semi-final-2,FR,HU,0,0,0
2018,semi-final-2,FR,RO,9,8,1
2018,semi-final-2,FR,LV,10,0,10
2018,semi-final-2,FR,MT,6,0,6
2018,semi-final-2,FR,PL,11,7,4
2018,semi-final-2,FR,RU,3,0,3
2018,semi-final-2,FR,ME,0,0,0
2018,semi-final-2,FR,SM,0,0,0
2018,semi-final-2,FR,GE,0,0,0
2018,semi-final-2,GE,NO,10,5,5
2018,semi-final-2,GE,SE,14,2,12
2018,semi-final-2,GE,MD,15,12,3
2018,semi-final-2,GE,AU,0,0,0
2018,semi-final-2,GE,DK,3,3,0
2018,semi-final-2,GE,UA,17,10,7
2018,semi-final-2,GE,NL,11,1,10
2018,semi-final-2,GE,SI,1,0,1
2018,semi-final-2,GE,RS,0,0,0
2018,semi-final-2,GE,HU,6,4,2
2018,semi-final-2,GE,RO,14,8,6
2018,semi-final-2,GE,LV,15,7,8
2018,semi-final-2,GE,MT,4,0,4
2018,semi-final-2,GE,PL,0,0,0
2018,semi-final-2,GE,RU,6,6,0
2018,semi-final-2,GE,ME,0,0,0
2018,semi-final-2,GE,SM,0,0,0
2018,semi-final-2,DE,NO,9,4,5
2018,semi-final-2,DE,SE,12,0,12
2018,semi-final-2,DE,MD,9,5,4
2018,semi-final-2,DE,AU,15,7,8
2018,semi-final-2,DE,DK,10,10,0
2018,semi-final-2,DE,UA,1,1,0
2018,semi-final-2,DE,NL,10,3,7
2018,semi-final-2,DE,SI,5,2,3
2018,semi-final-2,DE,RS,7,6,1
2018,semi-final-2,DE,HU,8,8,0
2018,semi-final-2,DE,RO,0,0,0
2018,semi-final-2,DE,LV,10,0,10
2018,semi-final-2,DE,MT,6,0,6
2018,semi-final-2,DE,PL,14,12,2
2018,semi-final-2,DE,RU,0,0,0
2018,semi-final-2,DE,ME,0,0,0
2018,semi-final-2,DE,SM,0,0,0
2018,semi-final-2,DE,GE,0,0,0
2018,semi-final-2,HU,NO,15,8,7
2018,semi-final-2,HU,SE,4,1,3
2018,semi-final-2,HU,MD,10,10,0
2018,semi-final-2,HU,AU,13,3,10
2018,semi-final-2,HU,DK,17,12,5
2018,semi-final-2,HU,UA,6,6,0
2018,semi-final-2,HU,NL,12,4,8
2018,semi-final-2,HU,SI,5,5,0
2018,semi-final-2,HU,RS,8,2,6
2018,semi-final-2,HU,RO,12,0,12
2018,semi-final-2,HU,LV,2,0,2
2018,semi-final-2,HU,MT,0,0,0
2018,semi-final-2,HU,PL,11,7,4
2018,semi-final-2,HU,RU,0,0,0
2018,semi-final-2,HU,ME,0,0,0
2018,semi-final-2,HU,SM,0,0,0
2018,semi-final-2,HU,GE,1,0,1
2018,semi-final-2,IT,NO,13,1,12
2018,semi-final-2,IT,SE,6,0,6
2018,semi-final-2,IT,MD,14,10,4
2018,semi-final-2,IT,AU,7,0,7
2018,semi-final-2,IT,DK,17,7,10
2018,semi-final-2,IT,UA,8,8,0
2018,semi-final-2,IT,NL,3,0,3
2018,semi-final-2,IT,SI,7,5,2
2018,semi-final-2,IT,RS,5,4,1
2018,semi-final-2,IT,HU,6,6,0
2018,semi-final-2,IT,RO,12,12,0
2018,semi-final-2,IT,LV,0,0,0
2018,semi-final-2,IT,MT,8,0,8
2018,semi-final-2,IT,PL,3,3,0
2018,semi-final-2,IT,RU,2,2,0
2018,semi-final-2,IT,ME,0,0,0
2018,semi-final-2,IT,SM,5,0,5
2018,semi-final-2,IT,GE,0,0,0
2018,semi-final-2,LV,NO,9,4,5
2018,semi-final-2,LV,SE,16,6,10
2018,semi-final-2,LV,MD,14,8,6
2018,semi-final-2,LV,AU,14,2,12
2018,semi-final-2,LV,DK,7,7,0
2018,semi-final-2,LV,UA,11,10,1
2018,semi-final-2,LV,NL,9,1,8
2018,semi-final-2,LV,SI,4,0,4
2018,semi-final-2,LV,RS,0,0,0
2018,semi-final-2,LV,HU,3,3,0
2018,semi-final-2,LV,RO,3,0,3
2018,semi-final-2,LV,MT,7,0,7
2018,semi-final-2,LV,PL,0,0,0
2018,semi-final-2,LV,RU,12,12,0
2018,semi-final-2,LV,ME,0,0,0
2018,semi-final-2,LV,SM,0,0,0
2018,semi-final-2,LV,GE,7,5,2
2018,semi-final-2,MT,NO,18,6,12
2018,semi-final-2,MT,SE,17,7,10
2018,semi-final-2,MT,MD,8,4,4
2018,semi-final-2,MT,AU,17,10,7
2018,semi-final-2,MT,DK,16,8,8
2018,semi-final-2,MT,UA,8,2,6
2018,semi-final-2,MT,NL,5,5,0
2018,semi-final-2,MT,SI,0,0,0
2018,semi-final-2,MT,RS,1,0,1
2018,semi-final-2,MT,HU,0,0,0
2018,semi-final-2,MT,RO,2,0,2
2018,semi-final-2,MT,LV,0,0,0
2018,semi-final-2,MT,PL,1,1,0
2018,semi-final-2,MT,RU,3,3,0
2018,semi-final-2,MT,ME,5,0,5
2018,semi-final-2,MT,SM,15,12,3
2018,semi-final-2,MT,GE,0,0,0
2018,semi-final-2,MD,NO,10,6,4
2018,semi-final-2,MD,SE,2,2,0
2018,semi-final-2,MD,AU,15,5,10
2018,semi-final-2,MD,DK,5,4,1
2018,semi-final-2,MD,UA,15,7,8
2018,semi-final-2,MD,NL,8,3,5
2018,semi-final-2,MD,SI,6,0,6
2018,semi-final-2,MD,RS,10,10,0
2018,semi-final-2,MD,HU,1,1,0
2018,semi-final-2,MD,RO,24,12,12
2018,semi-final-2,MD,LV,3,0,3
2018,semi-final-2,MD,MT,2,0,2
2018,semi-final-2,MD,PL,0,0,0
2018,semi-final-2,MD,RU,15,8,7
2018,semi-final-2,MD,ME,0,0,0
2018,semi-final-2,MD,SM,0,0,0
2018,semi-final-2,MD,GE,0,0,0
2018,semi-final-2,ME,NO,11,5,6
2018,semi-final-2,ME,SE,8,6,2
2018,semi-final-2,ME,MD,9,4,5
2018,semi-final-2,ME,AU,3,0,3
2018,semi-final-2,ME,DK,4,3,1
2018,semi-final-2,ME,UA,17,7,10
2018,semi-final-2,ME,NL,6,2,4
2018,semi-final-2,ME,SI,10,10,0
2018,semi-final-2,ME,RS,24,12,12
2018,semi-final-2,ME,HU,1,1,0
2018,semi-final-2,ME,RO,8,0,8
2018,semi-final-2,ME,LV,0,0,0
2018,semi-final-2,ME,MT,7,0,7
2018,semi-final-2,ME,PL,0,0,0
2018,semi-final-2,ME,RU,8,8,0
2018,semi-final-2,ME,SM,0,0,0
2018,semi-final-2,ME,GE,0,0,0
2018,semi-final-2,NL,NO,20,10,10
2018,semi-final-2,NL,SE,18,6,12
2018,semi-final-2,NL,MD,10,7,3
2018,semi-final-2,NL,AU,8,4,4
2018,semi-final-2,NL,DK,12,12,0
2018,semi-final-2,NL,UA,8,2,6
2018,semi-final-2,NL,SI,11,3,8
2018,semi-final-2,NL,RS,1,1,0
2018,semi-final-2,NL,HU,8,8,0
2018,semi-final-2,NL,RO,2,0,2
2018,semi-final-2,NL,LV,7,0,7
2018,semi-final-2,NL,MT,1,0,1
2018,semi-final-2,NL,PL,10,5,5
2018,semi-final-2,NL,RU,0,0,0
2018,semi-final-2,NL,ME,0,0,0
2018,semi-final-2,NL,SM,0,0,0
2018,semi-final-2,NL,GE,0,0,0
2018,semi-final-2,NO,SE,22,10,12
2018,semi-final-2,NO,MD,5,5,0
2018,semi-final-2,NO,AU,18,8,10
2018,semi-final-2,NO,DK,12,12,0
2018,semi-final-2,NO,UA,7,4,3
2018,semi-final-2,NO,NL,15,7,8
2018,semi-final-2,NO,SI,8,3,5
2018,semi-final-2,NO,RS,1,1,0
2018,semi-final-2,NO,HU,2,2,0
2018,semi-final-2,NO,RO,2,0,2
2018,semi-final-2,NO,LV,7,0,7
2018,semi-final-2,NO,MT,6,0,6
2018,semi-final-2,NO,PL,7,6,1
2018,semi-final-2,NO,RU,4,0,4
2018,semi-final-2,NO,ME,0,0,0
2018,semi-final-2,NO,SM,0,0,0
2018,semi-final-2,NO,GE,0,0,0
2018,semi-final-2,PL,NO,11,7,4
2018,semi-final-2,PL,SE,17,5,12
2018,semi-final-2,PL,MD,2,2,0
2018,semi-final-2,PL,AU,11,3,8
2018,semi-final-2,PL,DK,8,8,0
2018,semi-final-2,PL,UA,14,12,2
2018,semi-final-2,PL,NL,11,1,10
2018,semi-final-2,PL,SI,11,6,5
2018,semi-final-2,PL,RS,0,0,0
2018,semi-final-2,PL,HU,16,10,6
2018,semi-final-2,PL,RO,3,0,3
2018,semi-final-2,PL,LV,11,4,7
2018,semi-final-2,PL,MT,1,0,1
2018,semi-final-2,PL,RU,0,0,0
2018,semi-final-2,PL,ME,0,0,0
2018,semi-final-2,PL,SM,0,0,0
2018,semi-final-2,PL,GE,0,0,0
2018,semi-final-2,RO,NO,8,6,2
2018,semi-final-2,RO,SE,2,2,0
2018,semi-final-2,RO,MD,24,12,12
2018,semi-final-2,RO,AU,7,7,0
2018,semi-final-2,RO,DK,8,8,0
2018,semi-final-2,RO,UA,5,5,0
2018,semi-final-2,RO,NL,11,3,8
2018,semi-final-2,RO,SI,4,0,4
2018,semi-final-2,RO,RS,10,4,6
2018,semi-final-2,RO,HU,13,10,3
2018,semi-final-2,RO,LV,1,0,1
2018,semi-final-2,RO,MT,10,0,10
2018,semi-final-2,RO,PL,0,0,0
2018,semi-final-2,RO,RU,1,1,0
2018,semi-final-2,RO,ME,7,0,7
2018,semi-final-2,RO,SM,5,0,5
2018,semi-final-2,RO,GE,0,0,0
2018,semi-final-2,RU,NO,18,8,10
2018,semi-final-2,RU,SE,13,5,8
2018,semi-final-2,RU,MD,24,12,12
2018,semi-final-2,RU,AU,4,1,3
2018,semi-final-2,RU,DK,7,7,0
2018,semi-final-2,RU,UA,16,10,6
2018,semi-final-2,RU,NL,0,0,0
2018,semi-final-2,RU,SI,2,2,0
2018,semi-final-2,RU,RS,13,6,7
2018,semi-final-2,RU,HU,9,4,5
2018,semi-final-2,RU,RO,4,0,4
2018,semi-final-2,RU,LV,0,0,0
2018,semi-final-2,RU,MT,0,0,0
2018,semi-final-2,RU,PL,2,0,2
2018,semi-final-2,RU,ME,0,0,0
2018,semi-final-2,RU,SM,1,0,1
2018,semi-final-2,RU,GE,3,3,0
2018,semi-final-2,SM,NO,14,7,7
2018,semi-final-2,SM,SE,17,5,12
2018,semi-final-2,SM,MD,16,6,10
2018,semi-final-2,SM,AU,4,4,0
2018,semi-final-2,SM,DK,12,12,0
2018,semi-final-2,SM,UA,11,10,1
2018,semi-final-2,SM,NL,6,2,4
2018,semi-final-2,SM,SI,6,3,3
2018,semi-final-2,SM,RS,6,0,6
2018,semi-final-2,SM,HU,8,8,0
2018,semi-final-2,SM,RO,0,0,0
2018,semi-final-2,SM,LV,5,0,5
2018,semi-final-2,SM,MT,8,0,8
2018,semi-final-2,SM,PL,2,0,2
2018,semi-final-2,SM,RU,1,1,0
2018,semi-final-2,SM,ME,0,0,0
2018,semi-final-2,SM,GE,0,0,0
2018,semi-final-2,RS,NO,14,6,8
2018,semi-final-2,RS,SE,13,1,12
2018,semi-final-2,RS,MD,5,5,0
2018,semi-final-2,RS,AU,9,3,6
2018,semi-final-2,RS,DK,9,4,5
2018,semi-final-2,RS,UA,2,2,0
2018,semi-final-2,RS,NL,10,0,10
2018,semi-final-2,RS,SI,10,8,2
2018,semi-final-2,RS,HU,12,12,0
2018,semi-final-2,RS,RO,1,0,1
2018,semi-final-2,RS,LV,3,0,3
2018,semi-final-2,RS,MT,4,0,4
2018,semi-final-2,RS,PL,0,0,0
2018,semi-final-2,RS,RU,7,7,0
2018,semi-final-2,RS,ME,17,10,7
2018,semi-final-2,RS,SM,0,0,0
2018,semi-final-2,RS,GE,0,0,0
2018,semi-final-2,SI,NO,17,10,7
2018,semi-final-2,SI,SE,14,2,12
2018,semi-final-2,SI,MD,11,6,5
2018,semi-final-2,SI,AU,6,4,2
2018,semi-final-2,SI,DK,8,8,0
2018,semi-final-2,SI,UA,3,3,0
2018,semi-final-2,SI,NL,11,1,10
2018,semi-final-2,SI,RS,16,12,4
2018,semi-final-2,SI,HU,8,5,3
2018,semi-final-2,SI,RO,6,0,6
2018,semi-final-2,SI,LV,0,0,0
2018,semi-final-2,SI,MT,8,0,8
2018,semi-final-2,SI,PL,0,0,0
2018,semi-final-2,SI,RU,0,0,0
2018,semi-final-2,SI,ME,8,7,1
2018,semi-final-2,SI,SM,0,0,0
2018,semi-final-2,SI,GE,0,0,0
2018,semi-final-2,SE,NO,22,10,12
2018,semi-final-2,SE,MD,7,5,2
2018,semi-final-2,SE,AU,17,7,10
2018,semi-final-2,SE,DK,12,12,0
2018,semi-final-2,SE,UA,7,2,5
2018,semi-final-2,SE,NL,12,6,6
2018,semi-final-2,SE,SI,11,3,8
2018,semi-final-2,SE,RS,4,4,0
2018,semi-final-2,SE,HU,1,1,0
2018,semi-final-2,SE,RO,3,0,3
2018,semi-final-2,SE,LV,7,0,7
2018,semi-final-2,SE,MT,4,0,4
2018,semi-final-2,SE,PL,9,8,1
2018,semi-final-2,SE,RU,0,0,0
2018,semi-final-2,SE,ME,0,0,0
2018,semi-final-2,SE,SM,0,0,0
2018,semi-final-2,SE,GE,0,0,0
2018,semi-final-2,UA,NO,9,8,1
2018,semi-final-2,UA,SE,11,4,7
2018,semi-final-2,UA,MD,12,12,0
2018,semi-final-2,UA,AU,6,0,6
2018,semi-final-2,UA,DK,14,10,4
2018,semi-final-2,UA,NL,12,0,12
2018,semi-final-2,UA,SI,11,6,5
2018,semi-final-2,UA,RS,0,0,0
2018,semi-final-2,UA,HU,2,2,0
2018,semi-final-2,UA,RO,2,0,2
2018,semi-final-2,UA,LV,11,1,10
2018,semi-final-2,UA,MT,0,0,0
2018,semi-final-2,UA,PL,7,7,0
2018,semi-final-2,UA,RU,3,3,0
2018,semi-final-2,UA,ME,3,0,3
2018,semi-final-2,UA,SM,0,0,0
2018,semi-final-2,UA,GE,13,5,8
2019,final,AL,NL,7,7,0
2019,final,AL,IT,13,8,5
2019,final,AL,RU,13,12,1
2019,final,AL,CH,14,4,10
2019,final,AL,SE,6,0,6
2019,final,AL,NO,5,5,0
2019,final,AL,MK,18,6,12
2019,final,AL,AZ,11,3,8
2019,final,AL,AU,3,1,2
2019,final,AL,IS,0,0,0
2019,final,AL,CZ,0,0,0
2019,final,AL,DK,0,0,0
2019,final,AL,CY,7,0,7
2019,final,AL,MT,0,0,0
2019,final,AL,SI,0,0,0
2019,final,AL,FR,3,0,3
2019,final,AL,RS,0,0,0
2019,final,AL,SM,10,10,0
2019,final,AL,EE,0,0,0
2019,final,AL,GR,6,2,4
2019,final,AL,ES,0,0,0
2019,final,AL,IL,0,0,0
2019,final,AL,BY,0,0,0
2019,final,AL,DE,0,0,0
2019,final,AL,GB,0,0,0
2019,final,AM,NL,16,10,6
2019,final,AM,IT,15,7,8
2019,final,AM,RU,17,12,5
2019,final,AM,CH,15,8,7
2019,final,AM,SE,14,2,12
2019,final,AM,NO,5,5,0
2019,final,AM,MK,10,0,10
2019,final,AM,AZ,0,0,0
2019,final,AM,AU,1,1,0
2019,final,AM,IS,3,3,0
2019,final,AM,CZ,3,0,3
2019,final,AM,DK,0,0,0
2019,final,AM,CY,0,0,0
2019,final,AM,MT,10,6,4
2019,final,AM,SI,0,0,0
2019,final,AM,FR,4,4,0
2019,final,AM,AL,0,0,0
2019,final,AM,RS,0,0,0
2019,final,AM,SM,0,0,0
2019,final,AM,EE,0,0,0
2019,final,AM,GR,0,0,0
2019,final,AM,ES,0,0,0
2019,final,AM,IL,0,0,0
2019,final,AM,BY,1,0,1
2019,final,AM,DE,0,0,0
2019,final,AM,GB,2,0,2
2019,final,AU,NL,12,6,6
2019,final,AU,IT,5,5,0
2019,final,AU,RU,4,0,4
2019,final,AU,CH,7,7,0
2019,final,AU,SE,20,8,12
2019,final,AU,NO,12,12,0
2019,final,AU,MK,7,0,7
2019,final,AU,AZ,3,1,2
2019,final,AU,IS,18,10,8
2019,final,AU,CZ,7,2,5
2019,final,AU,DK,0,0,0
2019,final,AU,CY,0,0,0
2019,final,AU,MT,4,4,0
2019,final,AU,SI,0,0,0
2019,final,AU,FR,13,3,10
2019,final,AU,AL,0,0,0
2019,final,AU,RS,1,0,1
2019,final,AU,SM,0,0,0
2019,final,AU,EE,0,0,0
2019,final,AU,GR,0,0,0
2019,final,AU,ES,0,0,0
2019,final,AU,IL,0,0,0
2019,final,AU,BY,0,0,0
2019,final,AU,DE,3,0,3
2019,final,AU,GB,0,0,0
2019,final,AT,NL,15,7,8
2019,final,AT,IT,17,10,7
2019,final,AT,RU,5,5,0
2019,final,AT,CH,22,12,10
2019,final,AT,SE,6,0,6
2019,final,AT,NO,9,8,1
2019,final,AT,MK,12,0,12
2019,final,AT,AZ,5,1,4
2019,final,AT,AU,3,3,0
2019,final,AT,IS,6,6,0
2019,final,AT,CZ,3,0,3
2019,final,AT,DK,0,0,0
2019,final,AT,CY,0,0,0
2019,final,AT,MT,0,0,0
2019,final,AT,SI,2,2,0
2019,final,AT,FR,5,0,5
2019,final,AT,AL,0,0,0
2019,final,AT,RS,6,4,2
2019,final,AT,SM,0,0,0
2019,final,AT,EE,0,0,0
2019,final,AT,GR,0,0,0
2019,final,AT,ES,0,0,0
2019,final,AT,IL,0,0,0
2019,final,AT,BY,0,0,0
2019,final,AT,DE,0,0,0
2019,final,AT,GB,0,0,0
2019,final,AZ,NL,7,7,0
2019,final,AZ,IT,11,6,5
2019,final,AZ,RU,24,12,12
2019,final,AZ,CH,8,8,0
2019,final,AZ,SE,0,0,0
2019,final,AZ,NO,1,1,0
2019,final,AZ,MK,11,3,8
2019,final,AZ,AU,2,0,2
2019,final,AZ,IS,0,0,0
2019,final,AZ,CZ,0,0,0
2019,final,AZ,DK,0,0,0
2019,final,AZ,CY,3,0,3
2019,final,AZ,MT,14,4,10
2019,final,AZ,SI,4,0,4
2019,final,AZ,FR,0,0,0
2019,final,AZ,AL,7,0,7
2019,final,AZ,RS,0,0,0
2019,final,AZ,SM,10,10,0
2019,final,AZ,EE,0,0,0
2019,final,AZ,GR,6,0,6
2019,final,AZ,ES,2,2,0
2019,final,AZ,IL,0,0,0
2019,final,AZ,BY,6,5,1
2019,final,AZ,DE,0,0,0
2019,final,AZ,GB,0,0,0
2019,final,BY,NL,16,10,6
2019,final,BY,IT,10,3,7
2019,final,BY,RU,13,12,1
2019,final,BY,CH,8,4,4
2019,final,BY,SE,2,0,2
2019,final,BY,NO,8,8,0
2019,final,BY,MK,10,0,10
2019,final,BY,AZ,11,6,5
2019,final,BY,AU,2,2,0
2019,final,BY,IS,7,7,0
2019,final,BY,CZ,0,0,0
2019,final,BY,DK,0,0,0
2019,final,BY,CY,8,0,8
2019,final,BY,MT,12,0,12
2019,final,BY,SI,5,5,0
2019,final,BY,FR,0,0,0
2019,final,BY,AL,0,0,0
2019,final,BY,RS,0,0,0
2019,final,BY,SM,1,1,0
2019,final,BY,EE,0,0,0
2019,final,BY,GR,3,0,3
2019,final,BY,ES,0,0,0
2019,final,BY,IL,0,0,0
2019,final,BY,DE,0,0,0
2019,final,BY,GB,0,0,0
2019,final,BE,NL,18,12,6
2019,final,BE,IT,20,8,12
2019,final,BE,RU,1,1,0
2019,final,BE,CH,12,5,7
2019,final,BE,SE,2,2,0
2019,final,BE,NO,7,7,0
2019,final,BE,MK,0,0,0
2019,final,BE,AZ,0,0,0
2019,final,BE,AU,8,4,4
2019,final,BE,IS,13,3,10
2019,final,BE,CZ,5,0,5
2019,final,BE,DK,1,0,1
2019,final,BE,CY,2,0,2
2019,final,BE,MT,0,0,0
2019,final,BE,SI,0,0,0
2019,final,BE,FR,18,10,8
2019,final,BE,AL,0,0,0
2019,final,BE,RS,0,0,0
2019,final,BE,SM,0,0,0
2019,final,BE,EE,0,0,0
2019,final,BE,GR,3,0,3
2019,final,BE,ES,6,6,0
2019,final,BE,IL,0,0,0
2019,final,BE,BY,0,0,0
2019,final,BE,DE,0,0,0
2019,final,BE,GB,0,0,0
2019,final,HR,NL,10,4,6
2019,final,HR,IT,24,12,12
2019,final,HR,RU,2,0,2
2019,final,HR,CH,14,6,8
2019,final,HR,SE,5,0,5
2019,final,HR,NO,5,5,0
2019,final,HR,MK,17,7,10
2019,final,HR,AZ,0,0,0
2019,final,HR,AU,0,0,0
2019,final,HR,IS,3,3,0
2019,final,HR,CZ,7,0,7
2019,final,HR,DK,0,0,0
2019,final,HR,CY,0,0,0
2019,final,HR,MT,0,0,0
2019,final,HR,SI,10,10,0
2019,final,HR,FR,3,0,3
2019,final,HR,AL,1,1,0
2019,final,HR,RS,12,8,4
2019,final,HR,SM,2,2,0
2019,final,HR,EE,1,0,1
2019,final,HR,GR,0,0,0
2019,final,HR,ES,0,0,0
2019,final,HR,IL,0,0,0
2019,final,HR,BY,0,0,0
2019,final,HR,DE,0,0,0
2019,final,HR,GB,0,0,0
2019,final,CY,NL,11,6,5
2019,final,CY,IT,16,8,8
2019,final,CY,RU,20,10,10
2019,final,CY,CH,8,7,1
2019,final,CY,SE,7,0,7
2019,final,CY,NO,1,1,0
2019,final,CY,MK,0,0,0
2019,final,CY,AZ,6,0,6
2019,final,CY,AU,2,2,0
2019,final,CY,IS,0,0,0
2019,final,CY,CZ,0,0,0
2019,final,CY,DK,0,0,0
2019,final,CY,MT,3,0,3
2019,final,CY,SI,0,0,0
2019,final,CY,FR,7,3,4
2019,final,CY,AL,2,0,2
2019,final,CY,RS,0,0,0
2019,final,CY,SM,0,0,0
2019,final,CY,EE,0,0,0
2019,final,CY,GR,24,12,12
2019,final,CY,ES,4,4,0
2019,final,CY,IL,5,5,0
2019,final,CY,BY,0,0,0
2019,final,CY,DE,0,0,0
2019,final,CY,GB,0,0,0
2019,final,CZ,NL,10,4,6
2019,final,CZ,IT,10,2,8
2019,final,CZ,RU,12,12,0
2019,final,CZ,CH,5,5,0
2019,final,CZ,SE,12,0,12
2019,final,CZ,NO,10,10,0
2019,final,CZ,MK,7,0,7
2019,final,CZ,AZ,12,7,5
2019,final,CZ,AU,8,8,0
2019,final,CZ,IS,10,6,4
2019,final,CZ,DK,0,0,0
2019,final,CZ,CY,0,0,0
2019,final,CZ,MT,3,0,3
2019,final,CZ,SI,10,0,10
2019,final,CZ,FR,2,0,2
2019,final,CZ,AL,0,0,0
2019,final,CZ,RS,0,0,0
2019,final,CZ,SM,0,0,0
2019,final,CZ,EE,2,1,1
2019,final,CZ,GR,0,0,0
2019,final,CZ,ES,0,0,0
2019,final,CZ,IL,3,3,0
2019,final,CZ,BY,0,0,0
2019,final,CZ,DE,0,0,0
2019,final,CZ,GB,0,0,0
2019,final,DK,NL,14,7,7
2019,final,DK,IT,4,3,1
2019,final,DK,RU,3,0,3
2019,final,DK,CH,12,6,6
2019,final,DK,SE,22,10,12
2019,final,DK,NO,17,12,5
2019,final,DK,MK,10,0,10
2019,final,DK,AZ,9,5,4
2019,final,DK,AU,2,2,0
2019,final,DK,IS,4,4,0
2019,final,DK,CZ,0,0,0
2019,final,DK,CY,0,0,0
2019,final,DK,MT,0,0,0
2019,final,DK,SI,0,0,0
2019,final,DK,FR,0,0,0
2019,final,DK,AL,0,0,0
2019,final,DK,RS,0,0,0
2019,final,DK,SM,0,0,0
2019,final,DK,EE,10,8,2
2019,final,DK,GR,0,0,0
2019,final,DK,ES,1,1,0
2019,final,DK,IL,0,0,0
2019,final,DK,BY,0,0,0
2019,final,DK,DE,8,0,8
2019,final,DK,GB,0,0,0
2019,final,EE,NL,15,8,7
2019,final,EE,IT,0,0,0
2019,final,EE,RU,18,12,6
2019,final,EE,CH,14,4,10
2019,final,EE,SE,15,3,12
2019,final,EE,NO,10,10,0
2019,final,EE,MK,0,0,0
2019,final,EE,AZ,6,1,5
2019,final,EE,AU,2,2,0
2019,final,EE,IS,5,5,0
2019,final,EE,CZ,8,0,8
2019,final,EE,DK,8,6,2
2019,final,EE,CY,0,0,0
2019,final,EE,MT,0,0,0
2019,final,EE,SI,7,7,0
2019,final,EE,FR,3,0,3
2019,final,EE,AL,0,0,0
2019,final,EE,RS,4,0,4
2019,final,EE,SM,0,0,0
2019,final,EE,GR,0,0,0
2019,final,EE,ES,0,0,0
2019,final,EE,IL,0,0,0
2019,final,EE,BY,1,0,1
2019,final,EE,DE,0,0,0
2019,final,EE,GB,0,0,0
2019,final,FI,NL,13,5,8
2019,final,FI,IT,8,3,5
2019,final,FI,RU,4,4,0
2019,final,FI,CH,5,2,3
2019,final,FI,SE,19,7,12
2019,final,FI,NO,10,10,0
2019,final,FI,MK,7,0,7
2019,final,FI,AZ,2,0,2
2019,final,FI,AU,16,6,10
2019,final,FI,IS,12,12,0
2019,final,FI,CZ,4,0,4
2019,final,FI,DK,0,0,0
2019,final,FI,CY,0,0,0
2019,final,FI,MT,1,0,1
2019,final,FI,SI,7,1,6
2019,final,FI,FR,0,0,0
2019,final,FI,AL,0,0,0
2019,final,FI,RS,0,0,0
2019,final,FI,SM,0,0,0
2019,final,FI,EE,8,8,0
2019,final,FI,GR,0,0,0
2019,final,FI,ES,0,0,0
2019,final,FI,IL,0,0,0
2019,final,FI,BY,0,0,0
2019,final,FI,DE,0,0,0
2019,final,FI,GB,0,0,0
2019,final,FR,NL,17,5,12
2019,final,FR,IT,18,10,8
2019,final,FR,RU,3,3,0
2019,final,FR,CH,4,2,2
2019,final,FR,SE,10,0,10
2019,final,FR,NO,8,8,0
